schemaVersion,recordType,source.name,source.url,content.entityName,content.data.employeeCount,collectedAt
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/MolecularAI,MolecularAI,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/tum-ai,Tum,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/ml-gde,ML Gde,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AidpProject,AidpProject,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/horizon3ai,Horizon3Ai,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/traycerai,Traycerai,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/UCSB-AI,Ucsb,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/edenai,Edenai,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/aistairc,Aistairc,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/getCUJO,getCUJO,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/ai4energy,Ai4Energy,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/ai-evals-course,Evals Course,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AIM-Intelligence,AIM Intelligence,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/Toolbase-AI,Toolbase,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/ProsusAI,ProsusAI,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AI20K-Build-Phase-Cohort-3,AI20K Build Phase Cohort 3,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/fiddler-labs,Fiddler,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/airswap,Airswap,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/ai-scm,Scm,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AISocietyIITJ,AISocietyIITJ,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/fleet-ai,Fleet,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/boyu-ai,Boyu,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/mostly-ai,Mostly,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/factoredai,Factoredai,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/obot-platform,Obot Platform,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/aimhubio,Aimhubio,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/aiondemand,Aiondemand,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AI-QL,Ql,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/one-covenant,One Covenant,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/faros-ai,Faros,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AtomicBot-ai,AtomicBot,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/groundlight,Groundlight,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AI-Engineer-Foundation,Engineer Foundation,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/Kiln-AI,Kiln,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/Infini-AI-Lab,Infini Lab,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/instructa,Instructa,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/Pokee-AI,Pokee,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AltimateAI,AltimateAI,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/XpressAI,XpressAI,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/GoodAI,GoodAI,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/EightfoldAI,EightfoldAI,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/airlift,Airlift,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/smallest-inc,Smallest,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/ai-cfia,Cfia,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/realtime-ai,Realtime,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/conversationai,Conversationai,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/SecureChainAI,SecureChainAI,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AINative-Studio,AINative Studio,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/fal-ai-community,Fal Community,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/traversaal-ai,Traversaal,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/iblai,Iblai,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/arakoodev,Arakoodev,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/Lightning-Universe,Lightning Universe,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/aitomatic,Aitomatic,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/aivillage,Aivillage,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/ai-mastering,Mastering,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/gokite-ai,Gokite,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/1337-Artificial-Intelligence,1337 Artificial Intelligence,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/localai-org,Localai Org,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/airsdk,Airsdk,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/ExtensityAI,ExtensityAI,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/airmessage,Airmessage,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/heavyai,Harvey,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/EvoScientist,EvoScientist,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/KlaatAI,KlaatAI,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/RedisAI,RedisAI,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/HiDream-ai,HiDream,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AI-Stuff,Stuff,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/unionai,Unionai,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/llmware-ai,Llmware,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/tambo-ai,Tambo,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/ai-shifu,Shifu,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/BrightDotAi,BrightDotAi,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/hackerai-tech,Hackerai,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/huggingface,Hugging Face,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/flexaihq,Flexaihq,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/WAT-ai,Wat,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AI-team-UoA,team UoA,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/Galsenaicommunity,Galsenaicommunity,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/mc-bench,Mc Bench,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/HacktronAI,HacktronAI,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/aiortc,Aiortc,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/ailab-hanyang,Ailab Hanyang,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/metauto-ai,Metauto,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/promptable,Promptable,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/Locofy,Locofy,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/locaal-ai,Locaal,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/Docta-ai,Docta,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/MiniAiLive,MiniAiLive,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AbanteAI,AbanteAI,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/aiidalab,Aiidalab,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/trayio,Trayio,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AmpereComputingAI,AmpereComputingAI,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/TesslateAI,TesslateAI,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/aiea-lab,Aiea Lab,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/SerpentAI,SerpentAI,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/airchains-network,Airchains Network,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/githubanotaai,Githubanotaai,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/elimu-ai,Elimu,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/mbodiai,Mbodiai,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/robosoft-ai,Robosoft,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/MatrixAI,MatrixAI,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/components-ai,Components,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/Soul-AILab,Soul AILab,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AtomaAI,AtomaAI,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/potpie-ai,Potpie,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/nota-github,Nota Github,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/gcui-art,Gcui Art,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/ai-club-daiict,Club Daiict,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/aiax-network,Aiax Network,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/Aidbox,Aidbox,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/hereandnowai,Hereandnowai,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/galilai-group,Galilai,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/GooeyAI,GooeyAI,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/aircodelabs,Aircodelabs,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/spiceai,Spiceai,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AimRT,AimRT,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AIxCyberChallenge,AIxCyberChallenge,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/aixcoder-plugin,Aixcoder Plugin,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/Alchemyst-ai,Alchemyst,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/just-ai,Just,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/lavague-ai,Lavague,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AI-sandbox,Sandbox,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/xpander-ai,Xpander,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/Continuum-AI-Corp,Continuum,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AI-FE,Fe,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/aiplan4eu,Aiplan4Eu,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/DyadLang,DyadLang,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AI-READI,Readi,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/aifimmunology,Aifimmunology,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/aizuda,Aizuda,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/aixcc-public,Aixcc Public,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AtomEcho,AtomEcho,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AIDEPT-2025-SVECW,Aidept 2025 Svecw,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/Google-Health,Google Health,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/sageailabs,Sageailabs,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/ai-robotics-kr,Robotics Kr,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AZ-AI,Az,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/NVIDIAAICITYCHALLENGE,Nvidiaaicitychallenge,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AILAB-CEFET-RJ,Ailab Cefet Rj,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/vessl-ai,Vessl,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/taranis-ai,Taranis,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AIML4OS,Aiml4Os,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/Aivis-Project,Aivis Project,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/aicodix,Aicodix,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/ai-analyst-lab,Analyst Lab,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/moorcheh-ai,Moorcheh,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/Quarm-AI,Quarm,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/LG-AI-EXAONE,Lg Exaone,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/ai-se,Se,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/weavefox,Weavefox,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/aip-dev,Aip Dev,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/SciPhi-AI,SciPhi,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/MOV-AI,Mov,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/ai4s-research,Ai4S Research,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/cognizant-ai-lab,Cognizant Lab,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/Forgemind-git,Forgemind git,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/ailabstw,Ailabstw,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/BrainDAO,BrainDAO,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AIBabyTeaching,AIBabyTeaching,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/HKU-MedAI,HKU MedAI,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/Scale3-Labs,Scale AI,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/marswaveai,Marswaveai,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/airsend-io,Airsend,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/GlobalAICommunity,GlobalAICommunity,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/ailab-pku,Ailab Pku,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AITT-VN,Aitt Vn,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/hezarai,Hezarai,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AIESEC-LK,Aiesec Lk,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/onvoyage-ai,Onvoyage,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AislerHQ,AislerHQ,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/bldrs-ai,Bldrs,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/aiarena,Aiarena,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/axelera-ai,Axelera,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AI-FOR-DEVS,For Devs,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/XSpoonAi,XSpoonAi,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/heypocketai,Heypocketai,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/bosun-ai,Bosun,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/modelflow-ai,Modelflow,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/CyberAgentAILab,CyberAgentAILab,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AI-Training-Projects,Training Projects,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/substratusai,Substratusai,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/asu-trans-ai-lab,Asu Trans Lab,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/dolr-ai,Dolr,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AIForBetterLife,AIForBetterLife,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/NaryaAI,NaryaAI,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/shield-ai,Shield,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/Team-Commonly,Team Commonly,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/mts-ai,Mts,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/ai-collection,Collection,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/ait-aecid,Ait Aecid,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/airplanes-live,Airplanes Live,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/CausalAILab,CausalAILab,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AI4HealthUOL,AI4HealthUOL,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/qaml-ai,Qaml,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/vuer-ai,Vuer,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AIBiology,AIBiology,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/omnimind-ai,Omnimind,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AI-Engineering-Platform,Engineering Platform,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/floatboatai,Floatboatai,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/gottingen,Gottingen,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/TheDuckAI,TheDuckAI,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/Kurrawong,Kurrawong,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/aiverify-foundation,Aiverify Foundation,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/AIOps-Lab-NKU,AIOps Lab NKU,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/organization-x,Organization X,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/cto-ai,Cto,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/synheart-ai,Synheart,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/WecoAI,WecoAI,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/0din-ai,0Din,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/360CVGroup,360CVGroup,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/ApexAI,ApexAI,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/ai-coustics,Coustics,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/akave-ai,Akave,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/aixm,Aixm,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/StarsfieldAI,StarsfieldAI,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/hanamizuki-ai,Hanamizuki,,2026-08-28T20:04:31.731436+00:00
1.0,STARTUP,GitHub AI Ecosystem,https://github.com/Aizistral-Studios,Aizistral Studios,,2026-08-28T20:04:31.731436+00:00
